Metabolite,BC1,BC2,BC3,BC4,BC5,BC6,BC7,BC8,HFD1,HFD2,HFD3,HFD4,HFD5,HFD6,HFD7,HFD8
1-Stearoyl-2-hydroxy-sn-glycero-3-PE,3.464849466,6.78209867,6.445619671,4.082783817,0.877827132,2.839319447,2.491427795,9.979512021,2.65893947,4.278702728,6.720985751,2.377438982,5.003931476,3.40680932,14.89075392,5.13811542
1-Tetradecylamine,0.382745589,1.118053696,0.408898662,0.821920254,0.331898835,0.474725066,0.395244704,0.702982901,0.506361772,0.421761928,0.833931949,0.628804397,0.732539297,0.625218676,1.189926325,0.772468483
1-U,1.163978672,1.3257455,1.354103755,1.235804346,1.87205288,1.174335518,1.617544997,1.213104176,1.337193191,1.612476142,1.095749418,1.350207837,0.514087852,1.67874323,0.388473773,0.810199165
"1-[(11Z,14Z)]-icosadienoyl-sn-glycero-3-phosphocholine",3.815136438,4.758401797,2.146203425,4.810720572,2.541155918,4.134953372,4.128480816,3.158122472,3.356114379,3.379943625,7.491886103,3.168183835,2.602348846,3.100925344,7.066193925,8.00050157
"1-[(8Z,11Z,14Z)-icosatrienoyl]-sn-glycero-3-phosphocholine",14.87548016,3.273337904,3.199103672,13.54068024,3.01492603,12.93593489,15.84003826,25.2739218,5.16790735,37.79698803,22.1354986,15.61183821,10.5820425,11.15630785,32.80504045,12.29208032
1-[(9Z)-hexadecenoyl]-sn-glycero-3-phosphocholine,0.034363912,0.193728318,1.494649396,0.617617246,0.051412274,0.485115722,0.064841603,0.045095921,0.560125645,0.044703364,0.209119632,0.039384539,0.148430604,0.531531915,0.88047426,0.415425945
"1-[5-(2,3,4-Trihydroxybutyl)-2-pyrazinyl]-1,2,3,4-butanetetrol",0.627003431,0.131704564,0.476244304,0.236845175,0.107199651,0.119763206,0.155776244,0.085062816,0.075890049,0.662533173,0.106826946,0.080921977,0.452267769,0.423735153,0.549587263,0.363464717
1-arachidonoyl-sn-glycero-3-phosphocholine,58.19093092,14.12386677,9.536083757,66.02785186,9.199171401,52.34953563,49.79815257,73.76478865,15.51009364,98.03205449,70.82248436,75.12074313,56.95359584,28.2844618,198.6553734,43.94518661
1-heptadecanoyl-sn-glycero-3-phosphocholine,2.06285742,1.990747214,1.606740684,1.144729857,0.480464071,1.67131499,0.478412268,1.052044751,1.9708623,1.807479882,2.23720406,2.167780879,1.633113692,0.657493589,3.526368266,1.510039505
"1-methyl-1,2,3,4-tetrahydro-β-carboline-3-carboxylic acid",3.726378273,4.500654016,3.202551022,3.50880825,3.747393397,3.686693377,2.83723342,3.858188317,3.586120424,4.145019718,2.437424122,3.53164053,3.541364775,3.68333645,3.917297459,2.968539478
1-methylhypoxanthine,0.45495191,0.36966475,1.133448015,0.983631521,1.147018237,0.365654585,0.469896714,0.110707667,0.220005063,0.048220568,0.231243999,0.076839157,0.102992136,0.160911504,0.06804185,0.552489955
"10,16-Dihydroxyhexadecanoic acid",0.453328963,0.139176517,0.100768924,0.099137904,0.35222478,0.458164445,0.475888904,0.589429076,0.436853049,0.666923109,0.144166158,0.128950003,0.449796349,0.640422671,0.190268474,0.120010548
10-Nitrolinoleate,0.039737506,0.078816063,0.045653575,0.048310282,0.037567372,0.042393995,0.041850992,0.049023865,0.046715008,0.055201602,0.056095752,0.050419053,0.120739096,0.057389775,0.155067735,0.048013347
"10-[(5E)-3,4-Dihydroxy-5-isopropyl-5-hepten-2-yl]-5,6-dihydroxy-7a,9a-dimethylhexadecahydro-3H-benzo[c]indeno[5,4-e]oxepin-3-one",0.047253004,0.059110079,0.041880093,0.051819283,0.033386554,0.040685783,0.050749659,0.047518737,0.045404215,0.064432961,0.050951845,0.035379378,0.048813153,0.057313535,0.064461975,0.048305459
11-Aminoundecanoic acid,0.034428374,0.043838743,0.027525903,0.029728152,0.040161944,0.025821986,0.025952873,0.033370004,0.307345911,0.039815936,0.08227281,0.039577695,0.047726232,0.088245394,0.047921584,0.065401824
"12,13-Epoxytrichothec-9-ene-4,7-diol",0.2991583,0.504823135,0.070328959,0.310907037,0.399077737,0.431290086,0.388718437,0.442123485,0.421541566,0.532962278,0.112294554,0.481694474,0.495648588,0.246932295,0.562026828,0.212771077
12-HSA,45.63029865,98.57700576,86.75382885,51.83300888,80.40280739,54.14314794,40.49128805,21.25261004,29.89759999,23.830047,42.87356401,35.26523525,36.42251147,52.59695128,52.56229401,71.97799314
12-oxo-ETE,2.07585309,2.703806709,1.999272844,4.674311906,0.668956642,0.685535575,0.389429429,0.211520087,1.05145012,0.384462424,1.082286134,0.213305875,0.153080472,0.941512522,0.105558327,0.074616373
1228222,0.065623888,0.049185574,0.062017317,0.03016649,0.027580233,0.026552209,0.044556887,0.082260038,0.04791549,0.055434395,0.071043782,0.027501798,0.051312232,0.038919835,0.07127051,0.037630933
"12α-hydroxy-3-oxochola-4,6-dien-24-oic acid",0.334690641,0.722222986,0.287814739,0.305138727,1.472361867,1.295967711,2.032780281,2.003413968,0.978771927,0.9303468,0.337437934,1.773833045,3.89273666,0.429644932,2.109363019,1.749600929
13(S)-HOTrE,0.23695514,0.370429389,0.316825441,0.285671939,0.575539071,0.467833853,0.443378048,0.227004189,0.501075603,0.564922343,0.2625933,0.617870215,0.219926751,0.605042246,0.451733766,0.55031649
13-deoxytedanolide,189.7092144,211.6226689,142.1585379,291.8092819,249.2133413,166.1565773,187.0371277,147.3597192,353.1381335,633.95734,286.435404,373.4140254,313.4058282,322.9217244,405.7147195,246.1439812
"13-oxotrideca-9,11-dienoic acid",1.641616992,0.763829156,1.880457987,0.934433591,1.676762006,1.274712806,1.779662735,0.751982121,1.118524107,1.692995817,1.002984201,1.641343359,1.151871732,1.372502353,1.26832599,1.330756756
15-OxoEDE,0.042927424,0.119172436,0.025889489,0.080968578,0.038254172,0.025191363,0.024450242,0.032216743,0.027474441,0.041744868,0.034144273,0.028786246,0.027386778,0.030786016,0.051966549,0.033945374
17-Hydroxy-6α-methylcorticosterone 21-acetate,2.449454968,1.07810546,1.443541985,1.693760936,0.195863116,3.995886371,8.290972543,9.119515451,1.124315581,3.956267666,1.375056158,10.93166016,3.443489591,1.33126276,10.86320822,5.381229283
1N19AGY57Y,0.082449613,0.13818008,0.068259013,0.07679313,0.319035085,0.093924043,0.107223074,0.121066609,0.115453255,0.14658281,0.896341271,0.117711433,0.124894867,0.138589944,0.162932672,0.12391335
1β-Hydroxycholic acid,0.072540098,0.194663283,0.189498691,0.198557953,1.325406765,0.094537052,0.291456866,0.144524524,0.204486289,0.10750331,0.171583041,0.267239916,0.214621639,0.183324445,0.28899589,0.207117221
2'-Deoxyadenosine,59.93216128,53.371087,82.43314331,81.10281684,42.2708796,83.22947309,96.59421882,76.02642291,39.11713541,53.76886926,70.3848904,45.17076901,40.76922455,18.63387665,64.68687032,80.07750839
2'-Deoxyinosine,1.699143782,14.48621862,25.08234457,19.11986303,16.03647147,17.34506285,16.00015972,8.401019618,5.627444295,4.003926095,10.98247635,1.240614302,0.998126637,3.90481,5.469271036,18.38726676
"2,2′-Iminodipropan-1-ol",6.377335726,5.794694884,6.100039677,7.166957939,15.05185816,10.38043583,9.882257648,43.17904799,72.2766653,84.52280869,6.137701642,16.73477362,84.16871398,18.7101924,19.88410683,13.54018702
"2,3,4,5-tetrahydrodipicolinic acid",27.65186883,22.58227628,24.81080098,20.66242956,26.95099391,19.10643045,24.97821623,29.66993576,38.21830512,32.64189452,18.25220125,33.85617438,30.86263777,30.39620789,63.39034534,31.71209635
"2,3,4,9-Tetrahydro-1H-β-carboline-1,3-dicarboxylic acid",0.038113245,0.047528795,0.033544752,0.036795873,0.033289957,0.033665815,0.033661426,0.040179591,0.036013639,0.046039171,0.043849294,0.03701361,0.036419117,0.044161819,0.063116125,0.040590751
"2,3,4,9-Tetrahydro-1H-β-carboline-3-carboxylic acid",1.040426149,0.427111135,0.265210123,0.320619211,0.287999476,0.341423771,0.31074706,0.401475157,0.807584752,0.490663365,0.24399574,0.467202256,0.522561784,0.432844047,0.487406864,0.455137454
"2,3,6-trihydroxypyridine",0.521221029,3.497928563,1.746433709,0.852982944,3.226576827,1.372647346,2.324520335,0.296203955,0.233133254,0.361191971,1.266083894,0.256315529,0.252606506,1.080610974,0.314336902,2.583001257
"2,3-Bis(octanoyloxy)propanimidic acid",0.607613324,0.518000735,0.692534232,0.811682837,0.042121557,0.058850614,0.184468281,0.486974555,0.176018981,0.121311739,0.152976948,0.174330084,0.234781251,0.283285325,0.319406876,0.045082397
"2,3-Dimethyl-5-[(2Z,6E)-3,7,11-trimethyl-2,6,10-dodecatrien-1-yl]-1,4-benzoquinone",1.003192596,2.154024004,0.972361605,1.415758325,1.203657153,1.319515989,1.446525466,1.63498512,1.153390134,1.050449385,1.16088336,1.377337302,1.892551495,0.947633004,1.718609464,1.709861832
"2,3-dinor-8-epi-prostaglandin F2α",0.418076207,0.619723156,0.298742618,0.637007126,1.114447896,0.577338562,0.478086256,0.802121279,0.625062246,0.950128017,0.790713333,0.502954019,0.712731689,0.67858774,0.419119686,0.575645301
"2,4,6-Triisobutyl-1,3,5-dithiazinane",0.131674631,0.180449785,0.146665011,0.0251529,0.115632505,0.022750181,0.022952876,0.177947076,0.160579423,0.186715195,0.028007015,0.023571509,0.027186813,0.219442772,0.261843452,0.026591315
"2,4,6-triaminotoluene",0.217142977,0.269880032,0.143967094,0.165558398,0.398147362,0.242270035,0.193392183,0.248027413,0.757823703,0.450008013,0.294782406,0.330677758,0.539942391,0.690237108,0.256475414,0.330899085
"2,4-DIMETHYL-5-VINYLTHIAZOLE",2.969855236,1.134649301,1.637773175,3.946733137,1.249059842,3.225496563,3.511205301,4.515515745,4.767741538,2.052607883,2.954640849,4.203472181,4.73958735,3.00039697,5.770516773,2.710699884
"2,4-Diamino-6-nitrotoluene",0.041866481,0.092509263,0.305375518,0.587704685,0.168295004,0.394201822,0.455573679,0.619609019,0.540519431,0.472419021,0.584037123,0.420480694,0.320025681,0.596467789,0.64226588,0.554165721
"2,4-Diaminotoluene",0.202860763,0.3084642,0.214190952,0.252038616,0.162627451,0.180433782,0.180670732,0.211434136,0.266693167,0.407856867,0.346289476,0.31319385,0.184166264,0.346907608,0.500072061,0.267023432
"2,4-Dimethoxy-6-[(8Z,11Z)-8,11,14-pentadecatrien-1-yl]phenol",2.326723423,4.691627783,2.311021711,3.30706093,2.666421891,3.346448488,2.465207817,5.545086765,2.319707834,1.981369772,2.639191493,3.017585432,3.188639803,1.615925782,5.76213892,5.245803346
"2,4-Quinolinediol",0.20993943,0.22614071,0.210036043,0.20404841,0.222884579,0.419773414,0.368951274,1.208475319,0.487431234,0.551797545,0.235592091,0.469124046,0.721064985,0.558554719,0.698413771,0.380507579
"2,4-dihydroxyheptadec-16-en-1-yl acetate",0.207462774,0.278663721,0.199886389,0.231192935,0.11392705,0.210895508,0.270154221,0.2859329,0.232707024,0.277351709,0.28226895,0.257524549,0.208872058,0.199144767,0.435286583,0.251446324
"2,5-Dihydroxy-3-[(2E,6E,10E)-3,7,11,15-tetramethyl-2,6,10,14-hexadecatetraen-1-yl]-1,4-benzoquinone",0.08895796,0.067077333,0.06996439,0.080461919,0.107085399,0.076276125,0.110365368,0.078206435,0.049522428,0.08686407,0.036567419,0.150049518,0.124367829,0.052725925,0.187994334,0.131343573
"2,6-Diamino-4-hexenoic acid",4.655513816,2.572839425,3.544190537,3.478447221,1.132699368,1.3152834,1.861583939,3.79450345,2.022402819,1.886057472,1.832986482,1.168621483,1.270916522,2.474685502,1.579558507,1.374925675
"2,6-Diamino-4-methyleneheptanedioic acid",0.634237207,0.75026414,0.929968528,0.758343349,0.474701977,0.547796495,0.458569947,0.642084038,0.615955429,0.793283529,1.200354446,0.341423835,0.384238654,0.892323364,0.577527349,0.469120878
"2,6-di-tert-butylhydroquinone",0.117000743,0.174700941,0.121637847,0.125020973,0.023809558,0.025472411,0.13279485,0.179201167,0.170766889,0.184806149,0.220940538,0.159696974,0.026433761,0.03611889,0.048870154,0.030976181
2-(2-Furfuryl)furan,0.087878522,0.160019676,0.066165221,0.084717273,0.088404475,0.104589287,0.093909444,0.112088028,0.092686564,0.114063554,0.119427791,0.101748357,0.103920984,0.115988674,0.173611241,0.112945426
2-(2-Methylpyridin-3-yl)ethanol,8.822287187,21.19899166,1.098822793,45.5910074,32.756955,17.34316576,25.33600386,10.94917772,14.46869134,18.93463303,10.4539548,8.670630646,3.575768756,7.664985227,16.63508575,20.85516735
2-(3-Ethyl-5-(4-methoxyphenyl)-1H-pyrazol-4-yl)phenol,0.085649189,0.044615059,0.02864519,0.028834771,0.035860586,0.078610288,0.094974999,0.14503245,0.106955199,0.033101344,0.031803644,0.088117471,0.11003863,0.036691148,0.12117514,0.05374791
"2-(3-Hydroxy-3,7,11,15-tetramethylhexadecyl)-3,5,6-trimethyl-1,4-benzoquinone",19.59179944,20.61688728,18.61574594,13.42762513,9.514764416,9.518316343,23.55239576,31.08251586,14.13489456,19.77395538,18.92499817,13.56677993,0.338187564,17.85503251,35.15577904,25.91239529
"2-(4-Isopropyl-4-methyl-5-oxo-4,5-dihydro-1H-imidazol-2-yl)-4-methylbenzoic acid",2.655208458,1.080753327,4.229436026,2.125276563,0.67948603,0.609331325,1.794480013,1.738715843,0.752683425,0.45374975,0.817270963,0.582251346,0.650942603,0.722543854,0.454706369,0.664610072
2-(6′-methylthio)hexylmalic acid,0.81394473,0.320105285,1.392299395,0.898421903,0.628762455,0.798013155,0.713520282,1.149797844,0.411651186,0.553602545,0.60939868,0.610428555,0.668601106,0.326877296,0.276444372,0.731392227
2-(Diethylamino)ethanol,12.9489728,15.04022596,8.993417955,13.58324445,18.82900207,13.14621073,11.42863708,13.34729825,8.079923013,7.73920142,8.112699387,13.87756978,13.36377116,12.33433049,14.77612419,16.23891644
"2-(Dimethylamino)-5,6-dimethylpyrimidin-4-ol",0.048433369,0.07266054,0.053760231,0.052554222,0.044893518,0.04853562,0.047690584,0.052410811,0.042706785,0.053775415,0.067871127,0.050852974,0.054379647,0.053319342,0.074495502,0.058657199
"2-(Hydroxymethyl)-1-methylpiperidine-3,4,5-triol",3.432219864,1.037980734,2.940612076,3.139753305,1.149382592,1.984054371,2.063852409,2.220471652,1.076955414,2.249367575,1.500462846,2.493851581,2.019184556,1.035004494,2.444601973,2.063480571
2-(Methylsulfanyl)-5H-purin-6-amine,0.579031682,0.404159138,0.366555195,0.461091237,0.736435719,0.597833647,0.553379255,0.497656843,1.067358685,0.586582959,0.393023251,0.871176588,0.848548372,0.91279097,0.71593294,0.737211111
2-Acetamido-2-deoxy-D-gluconolactone,0.57318789,0.725596462,1.230285443,0.885312357,0.734234007,0.935217413,1.374553016,0.658250811,0.648222169,0.886813594,0.618297877,0.569204102,0.881246552,0.60543329,0.667794721,0.686969626
"2-Acetyl-6-hydroxy-7-(hydroxymethyl)-1,5,6,7-tetrahydro-4H-azepin-4-one",0.201980542,0.460394597,0.329089899,0.314503922,0.145906543,0.112673466,0.309410158,0.315395865,0.28239823,0.36472832,0.126726219,0.27638892,0.24637169,0.364086738,0.449856307,0.128308581
2-Acrylamido-2-methyl-1-propane sulfonic acid,0.430358077,0.336859983,0.59773732,0.322344609,0.465404763,0.532246419,0.528189775,0.568210236,0.537224094,0.041146518,0.342792399,0.547526023,0.68347046,0.448591059,0.529267467,0.579660606
"2-Amino-1,3,4-octadecanetriol",1.00542595,1.503528864,0.832821817,1.356863517,1.613022077,1.144654296,1.043912638,1.432943382,2.024871323,1.551101023,2.035061634,1.130372691,1.086287782,1.448926022,2.176605968,1.251390481
2-Amino-3-hydroxy-15-methyl-1-hexadecanesulfonic acid,2.0460346,4.627022913,2.961609624,2.50738625,2.181545741,1.868382441,1.465694222,2.490455924,2.296286101,1.349833662,1.918219823,1.560896316,1.794021385,2.659709888,1.498362128,1.22568198
2-Amino-3-methoxybenzoic acid,1.571476984,1.445595438,2.052616732,1.047314714,0.683485816,1.282990973,1.098344302,1.108376923,0.987996824,1.072622166,1.358564391,0.796131254,0.801874472,1.330494835,1.802209157,0.851246243
2-Amino-4-[(4-aminobutyl)amino]butanoic acid,0.452681156,0.397438329,0.491524965,0.456916107,0.044684559,0.034468598,0.144028333,0.310668055,0.16667752,0.059168381,0.072362766,0.048705179,0.042029556,0.272746024,0.083746167,0.041240831
2-Amino-6-[(E)-(5-amino-5-carboxy-2-hydroxypentylidene)amino]-5-hydroxyhexanoic acid (non-preferred name),2.334457974,1.820791339,3.704633575,3.015032932,1.62901349,0.572575643,1.155679435,1.653599319,1.166145109,0.642283045,1.056129149,0.525846237,0.516120293,1.640171313,0.32026802,0.819792469
2-Amino-p-cresol,0.142944022,0.612264844,0.113678682,0.079824298,0.080370936,0.395840278,0.090363104,0.159542434,0.319143492,0.716925995,0.09485664,0.576762506,0.111867522,0.626618332,0.079756199,0.180892414
2-Aminoenanthic acid,478.8555082,467.9813811,483.3861998,430.8038636,967.5376397,772.1777112,687.4397906,665.2853342,615.37498,789.2027141,545.6267556,844.7101357,903.3026886,712.8429408,1148.765608,748.0744175
"2-Aminooctadec-4-yne-1,3-diol",19.32181952,35.43640779,23.99555936,29.92564765,15.99773759,22.8526258,14.69757435,14.26629113,18.91075726,17.10117435,22.35418771,14.42890956,16.25071439,16.91362111,27.05010893,27.02424563
2-Carboxyindole,0.320099232,0.099909064,0.218348174,0.20146774,0.228882223,0.379641229,0.382332406,0.902327869,0.778955657,0.719078939,0.305061232,0.268211268,0.541217436,0.356416288,0.316910724,0.342015127
"2-Deoxy-2,3-dehydro-N-acetylneuraminic acid",4.563179724,0.78443007,6.210963107,4.042811495,0.369285,1.808929789,2.703169139,2.078171599,0.713972187,1.132395369,4.176677065,1.443695768,1.081407946,0.311668018,1.974200781,0.402616506
2-Deoxyhexopyranose,0.900155345,0.555971401,0.439546412,0.582501296,0.269596274,0.381848785,0.483901592,0.65883955,0.832226914,0.810226013,0.841107355,0.658738658,0.66648725,0.565642061,0.859392095,0.684896904
2-Deoxypentitol,0.480231303,0.32354953,0.535021118,0.448187391,0.722832213,0.608046319,1.046457964,0.789238632,1.272310165,0.955828018,0.453669372,0.671300137,1.306640246,2.273007146,1.336451555,1.284793879
2-Ethyl-2-phenylmalonamide,0.861217719,0.729730996,0.636874528,0.800554584,0.788117279,1.097490964,1.045796371,0.603761153,0.389365587,0.339651825,1.297681328,0.542967082,0.432705935,0.178644491,0.370737494,1.336278826
"2-Ethyl-4,5-dimethylthiazole",21.99996187,13.72173148,27.06282831,16.27904079,27.28976079,12.47386046,18.6091151,12.77792625,17.36334366,12.96648064,23.51841396,12.65371736,20.53082585,30.24000568,12.22604815,23.54501514
2-Guanidinobenzimidazole,0.796618553,0.931104123,1.170569634,0.827395803,0.501094881,0.665407656,0.586748118,0.200643363,0.293796371,0.076113082,0.551392443,0.165930059,0.257828279,0.180628585,0.072379094,0.765103656
2-Hexenoylcarnitine,1.175278971,0.343123716,1.58040256,0.618274411,1.130878321,0.844416879,0.977276708,0.493025829,0.73294076,0.795772474,1.123388888,1.332840397,0.567492511,0.941489653,0.413652304,1.550435323
2-Hydroxyethylclavam,7.45701528,8.842481548,7.237774159,11.30596749,6.451366758,6.578799827,7.479955126,1.160513036,1.359938036,1.439111986,6.612363402,3.569535463,1.435809278,1.176430416,2.326684217,7.69679304
2-Hydroxyfelbamate,0.055340305,0.059779234,0.047047806,0.05528472,0.042218094,0.055801338,0.051142995,0.056592387,0.044278227,0.046795767,0.068130617,0.047864607,0.041669756,0.048324747,0.066483197,0.063359824
2-Hydroxyquinoline,2.096341683,1.894308907,1.53810204,2.275681295,2.17896089,2.570260733,2.004981763,2.952376484,2.847950774,4.480391586,1.576270336,3.208767294,3.385578471,2.818761229,4.178738689,2.567288041
2-Isobutyl-3-methoxypyrazine,0.081593457,0.235295869,0.090572976,0.157993059,0.148525202,0.080792527,0.122457078,0.06836809,0.050165095,0.066234783,0.138673695,0.078333674,0.062524172,0.0753396,0.076988248,0.172587048
2-Isocapryloyl-3R-hydroxymethyl-γ-butyrolactone,8.549785876,3.657097393,9.240902237,4.592535648,7.915678637,6.643781791,9.010454003,4.032304727,6.258006649,8.419154156,5.596475065,9.21167602,5.307314104,7.874986145,6.225404532,7.595066927
2-Isopropyl-3-methoxypyrazine,0.044645591,0.050181056,0.047588215,0.052544797,0.035742308,0.05380004,0.052729715,0.076086765,0.055128215,0.073161701,0.070764514,0.06578855,0.055826078,0.062264222,0.092636256,0.050753043
"2-Methyl-1,2,3,4-tetrahydro-4,6,7-isoquinolinetriol",0.452419587,0.452837006,0.476032883,0.552420062,0.806562761,1.220099704,0.833744086,0.806013885,4.155717459,4.291550033,0.689108378,1.754163175,0.920637157,2.987613549,0.488128817,1.035172335
